timestamp,commit,branch,benchmark,low_ns,estimate_ns,high_ns
2026-03-29T05:09:34Z,0d29b15,main,normalize_stereo_1s,8981.3000,8994.3000,9008.0000
2026-03-29T05:09:34Z,0d29b15,main,biquad_lp_stereo_1s,251670.0000,252310.0000,253160.0000
2026-03-29T05:09:34Z,0d29b15,main,parametric_eq_3band_stereo_1s,738170.0000,739020.0000,739880.0000
2026-03-29T05:09:34Z,0d29b15,main,parametric_eq_10band_stereo_1s,2462900.0000,2466600.0000,2471200.0000
2026-03-29T05:09:34Z,0d29b15,main,compressor_stereo_1s,1023300.0000,1028300.0000,1033800.0000
2026-03-29T05:09:34Z,0d29b15,main,reverb_stereo_1s,778560.0000,781610.0000,785430.0000
2026-03-29T05:09:34Z,0d29b15,main,panner_stereo_1s,56058.0000,57294.0000,58411.0000
2026-03-29T05:09:34Z,0d29b15,main,limiter_stereo_1s,1066000.0000,1079000.0000,1089200.0000
2026-03-29T05:09:34Z,0d29b15,main,mix_2_stereo_1s,26837.0000,27119.0000,27390.0000
2026-03-29T05:09:34Z,0d29b15,main,mix_8_stereo_1s,82395.0000,84578.0000,87957.0000
2026-03-29T05:09:34Z,0d29b15,main,resample_linear_44100_48000_mono_1s,375980.0000,383850.0000,393010.0000
2026-03-29T05:09:34Z,0d29b15,main,resample_linear_48000_44100_stereo_1s,423600.0000,429900.0000,437860.0000
2026-03-29T05:09:34Z,0d29b15,main,resample_sinc_draft_stereo_1s,10155000.0000,10243000.0000,10357000.0000
2026-03-29T05:09:34Z,0d29b15,main,resample_sinc_good_stereo_1s,37605000.0000,37922000.0000,38291000.0000
2026-03-29T05:09:34Z,0d29b15,main,resample_sinc_best_stereo_1s,164790000.0000,171420000.0000,178240000.0000
2026-03-29T05:09:34Z,0d29b15,main,simd_apply_gain_stereo_1s,6336.5000,6359.1000,6384.7000
2026-03-29T05:09:34Z,0d29b15,main,simd_clamp_stereo_1s,5748.5000,5815.7000,5887.9000
2026-03-29T05:09:34Z,0d29b15,main,simd_peak_stereo_1s,3569.3000,3576.0000,3582.7000
2026-03-29T05:09:34Z,0d29b15,main,simd_rms_stereo_1s,8580.8000,8773.3000,9026.8000
2026-03-29T05:09:34Z,0d29b15,main,simd_mix_2_stereo_1s,20917.0000,20959.0000,21007.0000
